Unnamed: 0,typeid_x,afstemningid,aktørid,party,dato
626613,2,5980,1891,Socialdemokratiet,2004-11-25 10:00:00
626614,1,5980,1718,Venstre,2004-11-25 10:00:00
626615,2,5980,1883,Socialistisk Folkeparti,2004-11-25 10:00:00
626616,1,5980,364,Venstre,2004-11-25 10:00:00
626617,1,5980,1461,Venstre,2004-11-25 10:00:00
626618,2,5980,678,Socialdemokratiet,2004-11-25 10:00:00
626619,2,5980,920,Socialdemokratiet,2004-11-25 10:00:00
626620,1,5980,1759,Det Konservative Folkeparti,2004-11-25 10:00:00
626621,1,5980,1792,Venstre,2004-11-25 10:00:00
626622,1,5980,1815,Dansk Folkeparti,2004-11-25 10:00:00
626623,2,5980,1752,Socialistisk Folkeparti,2004-11-25 10:00:00
626624,2,5980,1912,Radikale Venstre,2004-11-25 10:00:00
626625,2,5980,1447,Socialdemokratiet,2004-11-25 10:00:00
626626,1,5980,1844,Venstre,2004-11-25 10:00:00
626627,1,5980,1823,Det Konservative Folkeparti,2004-11-25 10:00:00
626628,1,5980,252,Dansk Folkeparti,2004-11-25 10:00:00
626629,2,5980,672,Inuit Ataqatigiit,2004-11-25 10:00:00
626630,2,5980,280,Socialdemokratiet,2004-11-25 10:00:00
626631,2,5980,235,Socialdemokratiet,2004-11-25 10:00:00
626632,1,5980,1739,Venstre,2004-11-25 10:00:00
626633,2,5980,1557,Kristeligt Folkeparti,2004-11-25 10:00:00
626634,1,5980,1745,Venstre,2004-11-25 10:00:00
626635,1,5980,1431,Dansk Folkeparti,2004-11-25 10:00:00
626636,2,5980,679,Socialdemokratiet,2004-11-25 10:00:00
626637,1,5980,677,Dansk Folkeparti,2004-11-25 10:00:00
626638,1,5980,1811,Venstre,2004-11-25 10:00:00
626639,1,5980,1818,Venstre,2004-11-25 10:00:00
626640,1,5980,64,Venstre,2004-11-25 10:00:00
626641,2,5980,28,Socialdemokratiet,2004-11-25 10:00:00
626642,1,5980,1817,Venstre,2004-11-25 10:00:00
626643,1,5980,657,Venstre,2004-11-25 10:00:00
626644,2,5980,386,Socialdemokratiet,2004-11-25 10:00:00
626645,1,5980,1771,Dansk Folkeparti,2004-11-25 10:00:00
626646,1,5980,1814,Venstre,2004-11-25 10:00:00
626647,2,5980,257,Socialdemokratiet,2004-11-25 10:00:00
626648,2,5980,141,Radikale Venstre,2004-11-25 10:00:00
626649,1,5980,217,Venstre,2004-11-25 10:00:00
626650,1,5980,1636,Dansk Folkeparti,2004-11-25 10:00:00
626651,2,5980,951,Socialdemokratiet,2004-11-25 10:00:00
626652,1,5980,645,Venstre,2004-11-25 10:00:00
626653,2,5980,1880,Socialdemokratiet,2004-11-25 10:00:00
626654,1,5980,245,Liberal Alliance,2004-11-25 10:00:00
626655,2,5980,1830,Socialdemokratiet,2004-11-25 10:00:00
626656,1,5980,665,Det Konservative Folkeparti,2004-11-25 10:00:00
626657,1,5980,153,Det Konservative Folkeparti,2004-11-25 10:00:00
626658,1,5980,279,Venstre,2004-11-25 10:00:00
626659,2,5980,33,Socialistisk Folkeparti,2004-11-25 10:00:00
626660,1,5980,193,Venstre,2004-11-25 10:00:00
626661,2,5980,666,Socialdemokratiet,2004-11-25 10:00:00
626662,1,5980,1115,Venstre,2004-11-25 10:00:00
626663,2,5980,680,Radikale Venstre,2004-11-25 10:00:00
626664,2,5980,671,Radikale Venstre,2004-11-25 10:00:00
626665,1,5980,206,Venstre,2004-11-25 10:00:00
626666,1,5980,661,Uden for folketingsgrupperne,2004-11-25 10:00:00
626667,2,5980,172,Socialdemokratiet,2004-11-25 10:00:00
626668,1,5980,1757,Venstre,2004-11-25 10:00:00
626669,1,5980,1299,Det Konservative Folkeparti,2004-11-25 10:00:00
626670,2,5980,1556,Kristeligt Folkeparti,2004-11-25 10:00:00
626671,1,5980,48,Danmarksdemokraterne,2004-11-25 10:00:00
626672,2,5980,226,Socialdemokratiet,2004-11-25 10:00:00
626673,2,5980,1319,Socialdemokratiet,2004-11-25 10:00:00
626674,2,5980,176,Enhedslisten,2004-11-25 10:00:00
626675,1,5980,1761,Det Konservative Folkeparti,2004-11-25 10:00:00
626676,2,5980,3042,,2004-11-25 10:00:00
626677,2,5980,348,Socialistisk Folkeparti,2004-11-25 10:00:00
626678,2,5980,1767,Socialdemokratiet,2004-11-25 10:00:00
626679,2,5980,1094,Socialdemokratiet,2004-11-25 10:00:00
626680,2,5980,379,Socialistisk Folkeparti,2004-11-25 10:00:00
626681,1,5980,296,Venstre,2004-11-25 10:00:00
626682,2,5980,1822,Socialdemokratiet,2004-11-25 10:00:00
626683,1,5980,1749,Venstre,2004-11-25 10:00:00
626684,1,5980,1774,Venstre,2004-11-25 10:00:00
626685,2,5980,1747,Socialdemokratiet,2004-11-25 10:00:00
626686,2,5981,1891,Socialdemokratiet,2004-11-25 10:00:00
626687,1,5981,1793,Enhedslisten,2004-11-25 10:00:00
626688,2,5981,164,Venstre,2004-11-25 10:00:00
626689,2,5981,126,Venstre,2004-11-25 10:00:00
626690,2,5981,258,Socialdemokratiet,2004-11-25 10:00:00
626691,2,5981,351,Socialdemokratiet,2004-11-25 10:00:00
626692,2,5981,647,Venstre,2004-11-25 10:00:00
626693,2,5981,1778,Socialdemokratiet,2004-11-25 10:00:00
626694,1,5981,856,Enhedslisten,2004-11-25 10:00:00
626695,2,5981,149,Det Konservative Folkeparti,2004-11-25 10:00:00
626696,2,5981,1727,Socialdemokratiet,2004-11-25 10:00:00
626697,2,5981,350,Venstre,2004-11-25 10:00:00
626698,2,5981,1751,Socialdemokratiet,2004-11-25 10:00:00
626699,2,5981,49,Venstre,2004-11-25 10:00:00
626700,2,5981,1821,Venstre,2004-11-25 10:00:00
626701,2,5981,1039,Socialdemokratiet,2004-11-25 10:00:00
626702,2,5981,220,Socialdemokratiet,2004-11-25 10:00:00
626703,2,5981,183,Danmarksdemokraterne,2004-11-25 10:00:00
626704,1,5981,198,Socialistisk Folkeparti,2004-11-25 10:00:00
626705,2,5981,648,Det Konservative Folkeparti,2004-11-25 10:00:00
626706,2,5981,1325,Socialdemokratiet,2004-11-25 10:00:00
626707,2,5981,664,Uden for folketingsgrupperne,2004-11-25 10:00:00
626708,2,5981,1885,Venstre,2004-11-25 10:00:00
626709,2,5981,1790,Venstre,2004-11-25 10:00:00
626710,2,5981,216,Dansk Folkeparti,2004-11-25 10:00:00
626711,2,5981,211,Dansk Folkeparti,2004-11-25 10:00:00
626712,2,5981,108,Det Konservative Folkeparti,2004-11-25 10:00:00
626713,2,5981,131,Det Konservative Folkeparti,2004-11-25 10:00:00
626714,2,5981,1746,Venstre,2004-11-25 10:00:00
626715,2,5981,1433,Dansk Folkeparti,2004-11-25 10:00:00
626716,1,5981,1623,,2004-11-25 10:00:00
626717,2,5981,138,Socialdemokratiet,2004-11-25 10:00:00
626718,2,5981,1845,Venstre,2004-11-25 10:00:00
626719,1,5981,794,Socialistisk Folkeparti,2004-11-25 10:00:00
626720,2,5981,1256,Socialdemokratiet,2004-11-25 10:00:00
626721,2,5981,663,Uden for folketingsgrupperne,2004-11-25 10:00:00
626722,2,5981,1393,Socialdemokratiet,2004-11-25 10:00:00
626723,1,5981,1444,Socialistisk Folkeparti,2004-11-25 10:00:00
626724,2,5981,1718,Venstre,2004-11-25 10:00:00
626725,1,5981,1883,Socialistisk Folkeparti,2004-11-25 10:00:00
626726,2,5981,364,Venstre,2004-11-25 10:00:00
626727,2,5981,678,Socialdemokratiet,2004-11-25 10:00:00
626728,2,5981,920,Socialdemokratiet,2004-11-25 10:00:00
626729,2,5981,1792,Venstre,2004-11-25 10:00:00
626730,2,5981,1773,Socialdemokratiet,2004-11-25 10:00:00
626731,2,5981,652,Socialdemokratiet,2004-11-25 10:00:00
626732,2,5981,1850,Det Konservative Folkeparti,2004-11-25 10:00:00
626733,2,5981,1815,Dansk Folkeparti,2004-11-25 10:00:00
626734,1,5981,1752,Socialistisk Folkeparti,2004-11-25 10:00:00
626735,2,5981,1912,Radikale Venstre,2004-11-25 10:00:00
626736,2,5981,1447,Socialdemokratiet,2004-11-25 10:00:00
626737,2,5981,1844,Venstre,2004-11-25 10:00:00
626738,2,5981,1823,Det Konservative Folkeparti,2004-11-25 10:00:00
626739,2,5981,252,Dansk Folkeparti,2004-11-25 10:00:00
626740,1,5981,672,Inuit Ataqatigiit,2004-11-25 10:00:00
626741,2,5981,280,Socialdemokratiet,2004-11-25 10:00:00
626742,2,5981,235,Socialdemokratiet,2004-11-25 10:00:00
626743,2,5981,1739,Venstre,2004-11-25 10:00:00
626744,1,5981,1557,Kristeligt Folkeparti,2004-11-25 10:00:00
626745,2,5981,1745,Venstre,2004-11-25 10:00:00
626746,2,5981,676,Dansk Folkeparti,2004-11-25 10:00:00
626747,2,5981,1431,Dansk Folkeparti,2004-11-25 10:00:00
626748,2,5981,679,Socialdemokratiet,2004-11-25 10:00:00
626749,2,5981,677,Dansk Folkeparti,2004-11-25 10:00:00
626750,2,5981,1811,Venstre,2004-11-25 10:00:00
626751,2,5981,64,Venstre,2004-11-25 10:00:00
626752,2,5981,1817,Venstre,2004-11-25 10:00:00
626753,2,5981,657,Venstre,2004-11-25 10:00:00
626754,2,5981,386,Socialdemokratiet,2004-11-25 10:00:00
626755,2,5981,1771,Dansk Folkeparti,2004-11-25 10:00:00
626756,2,5981,1814,Venstre,2004-11-25 10:00:00
626757,2,5981,141,Radikale Venstre,2004-11-25 10:00:00
626758,2,5981,217,Venstre,2004-11-25 10:00:00
626759,2,5981,646,Venstre,2004-11-25 10:00:00
626760,2,5981,1636,Dansk Folkeparti,2004-11-25 10:00:00
626761,2,5981,951,Socialdemokratiet,2004-11-25 10:00:00
626762,2,5981,645,Venstre,2004-11-25 10:00:00
626763,2,5981,1760,Venstre,2004-11-25 10:00:00
626764,2,5981,1770,Socialdemokratiet,2004-11-25 10:00:00
626765,2,5981,1830,Socialdemokratiet,2004-11-25 10:00:00
626766,2,5981,665,Det Konservative Folkeparti,2004-11-25 10:00:00
626767,2,5981,153,Det Konservative Folkeparti,2004-11-25 10:00:00
626768,2,5981,279,Venstre,2004-11-25 10:00:00
626769,1,5981,33,Socialistisk Folkeparti,2004-11-25 10:00:00
626770,2,5981,193,Venstre,2004-11-25 10:00:00
626771,2,5981,666,Socialdemokratiet,2004-11-25 10:00:00
626772,2,5981,1115,Venstre,2004-11-25 10:00:00
626773,2,5981,680,Radikale Venstre,2004-11-25 10:00:00
626774,2,5981,671,Radikale Venstre,2004-11-25 10:00:00
626775,2,5981,206,Venstre,2004-11-25 10:00:00
626776,1,5981,172,Socialdemokratiet,2004-11-25 10:00:00
626777,2,5981,1299,Det Konservative Folkeparti,2004-11-25 10:00:00
626778,1,5981,1556,Kristeligt Folkeparti,2004-11-25 10:00:00
626779,2,5981,48,Danmarksdemokraterne,2004-11-25 10:00:00
626780,1,5981,226,Socialdemokratiet,2004-11-25 10:00:00
626781,2,5981,1319,Socialdemokratiet,2004-11-25 10:00:00
626782,2,5981,182,Danmarksdemokraterne,2004-11-25 10:00:00
626783,1,5981,176,Enhedslisten,2004-11-25 10:00:00
626784,2,5981,1761,Det Konservative Folkeparti,2004-11-25 10:00:00
626785,2,5981,3042,,2004-11-25 10:00:00
626786,1,5981,348,Socialistisk Folkeparti,2004-11-25 10:00:00
626787,2,5981,1767,Socialdemokratiet,2004-11-25 10:00:00
626788,2,5981,1094,Socialdemokratiet,2004-11-25 10:00:00
626789,1,5981,379,Socialistisk Folkeparti,2004-11-25 10:00:00
626790,2,5981,1822,Socialdemokratiet,2004-11-25 10:00:00
626791,2,5981,1749,Venstre,2004-11-25 10:00:00
626792,2,5981,1774,Venstre,2004-11-25 10:00:00
626793,2,5981,1747,Socialdemokratiet,2004-11-25 10:00:00
626794,1,5982,1039,Socialdemokratiet,2004-11-25 10:00:00
626795,1,5982,220,Socialdemokratiet,2004-11-25 10:00:00
626796,1,5982,183,Danmarksdemokraterne,2004-11-25 10:00:00
626797,2,5982,198,Socialistisk Folkeparti,2004-11-25 10:00:00
626798,1,5982,648,Det Konservative Folkeparti,2004-11-25 10:00:00
626799,1,5982,1325,Socialdemokratiet,2004-11-25 10:00:00
626800,1,5982,664,Uden for folketingsgrupperne,2004-11-25 10:00:00
626801,1,5982,1821,Venstre,2004-11-25 10:00:00
626802,1,5982,1755,Dansk Folkeparti,2004-11-25 10:00:00
626803,1,5982,49,Venstre,2004-11-25 10:00:00
626804,1,5982,1751,Socialdemokratiet,2004-11-25 10:00:00
626805,1,5982,350,Venstre,2004-11-25 10:00:00
626806,1,5982,1727,Socialdemokratiet,2004-11-25 10:00:00
626807,1,5982,149,Det Konservative Folkeparti,2004-11-25 10:00:00
626808,2,5982,856,Enhedslisten,2004-11-25 10:00:00
626809,1,5982,1778,Socialdemokratiet,2004-11-25 10:00:00
626810,1,5982,647,Venstre,2004-11-25 10:00:00
626811,1,5982,351,Socialdemokratiet,2004-11-25 10:00:00
626812,1,5982,258,Socialdemokratiet,2004-11-25 10:00:00
626813,1,5982,126,Venstre,2004-11-25 10:00:00
626814,1,5982,164,Venstre,2004-11-25 10:00:00
626815,2,5982,1793,Enhedslisten,2004-11-25 10:00:00
626816,1,5982,1891,Socialdemokratiet,2004-11-25 10:00:00
626817,1,5982,1885,Venstre,2004-11-25 10:00:00
626818,2,5982,1883,Socialistisk Folkeparti,2004-11-25 10:00:00
626819,1,5982,364,Venstre,2004-11-25 10:00:00
626820,1,5982,678,Socialdemokratiet,2004-11-25 10:00:00
626821,1,5982,920,Socialdemokratiet,2004-11-25 10:00:00
626822,1,5982,1759,Det Konservative Folkeparti,2004-11-25 10:00:00
626823,1,5982,1792,Venstre,2004-11-25 10:00:00
626824,1,5982,1773,Socialdemokratiet,2004-11-25 10:00:00
626825,1,5982,652,Socialdemokratiet,2004-11-25 10:00:00
626826,1,5982,1850,Det Konservative Folkeparti,2004-11-25 10:00:00
626827,1,5982,1815,Dansk Folkeparti,2004-11-25 10:00:00
626828,2,5982,1752,Socialistisk Folkeparti,2004-11-25 10:00:00
626829,1,5982,1912,Radikale Venstre,2004-11-25 10:00:00
626830,1,5982,1447,Socialdemokratiet,2004-11-25 10:00:00
626831,1,5982,1844,Venstre,2004-11-25 10:00:00
626832,1,5982,1823,Det Konservative Folkeparti,2004-11-25 10:00:00
626833,1,5982,252,Dansk Folkeparti,2004-11-25 10:00:00
626834,2,5982,672,Inuit Ataqatigiit,2004-11-25 10:00:00
626835,1,5982,280,Socialdemokratiet,2004-11-25 10:00:00
626836,1,5982,235,Socialdemokratiet,2004-11-25 10:00:00
626837,1,5982,1739,Venstre,2004-11-25 10:00:00
626838,1,5982,1557,Kristeligt Folkeparti,2004-11-25 10:00:00
626839,1,5982,1790,Venstre,2004-11-25 10:00:00
626840,1,5982,216,Dansk Folkeparti,2004-11-25 10:00:00
626841,1,5982,211,Dansk Folkeparti,2004-11-25 10:00:00
626842,1,5982,108,Det Konservative Folkeparti,2004-11-25 10:00:00
626843,1,5982,131,Det Konservative Folkeparti,2004-11-25 10:00:00
626844,1,5982,1746,Venstre,2004-11-25 10:00:00
626845,1,5982,1433,Dansk Folkeparti,2004-11-25 10:00:00
626846,2,5982,1623,,2004-11-25 10:00:00
626847,1,5982,138,Socialdemokratiet,2004-11-25 10:00:00
626848,1,5982,1845,Venstre,2004-11-25 10:00:00
626849,2,5982,794,Socialistisk Folkeparti,2004-11-25 10:00:00
626850,1,5982,1256,Socialdemokratiet,2004-11-25 10:00:00
626851,1,5982,663,Uden for folketingsgrupperne,2004-11-25 10:00:00
626852,1,5982,1393,Socialdemokratiet,2004-11-25 10:00:00
626853,2,5982,1444,Socialistisk Folkeparti,2004-11-25 10:00:00
626854,1,5982,1718,Venstre,2004-11-25 10:00:00
626855,1,5982,1745,Venstre,2004-11-25 10:00:00
626856,1,5982,676,Dansk Folkeparti,2004-11-25 10:00:00
626857,1,5982,1431,Dansk Folkeparti,2004-11-25 10:00:00
626858,1,5982,679,Socialdemokratiet,2004-11-25 10:00:00
626859,1,5982,677,Dansk Folkeparti,2004-11-25 10:00:00
626860,1,5982,1811,Venstre,2004-11-25 10:00:00
626861,1,5982,64,Venstre,2004-11-25 10:00:00
626862,1,5982,1817,Venstre,2004-11-25 10:00:00
626863,1,5982,657,Venstre,2004-11-25 10:00:00
626864,1,5982,386,Socialdemokratiet,2004-11-25 10:00:00
626865,1,5982,1771,Dansk Folkeparti,2004-11-25 10:00:00
626866,1,5982,1814,Venstre,2004-11-25 10:00:00
626867,1,5982,257,Socialdemokratiet,2004-11-25 10:00:00
626868,1,5982,141,Radikale Venstre,2004-11-25 10:00:00
626869,1,5982,217,Venstre,2004-11-25 10:00:00
626870,1,5982,646,Venstre,2004-11-25 10:00:00
626871,1,5982,1636,Dansk Folkeparti,2004-11-25 10:00:00
626872,1,5982,951,Socialdemokratiet,2004-11-25 10:00:00
626873,1,5982,645,Venstre,2004-11-25 10:00:00
626874,1,5982,245,Liberal Alliance,2004-11-25 10:00:00
626875,1,5982,1760,Venstre,2004-11-25 10:00:00
626876,1,5982,1770,Socialdemokratiet,2004-11-25 10:00:00
626877,1,5982,1830,Socialdemokratiet,2004-11-25 10:00:00
626878,1,5982,665,Det Konservative Folkeparti,2004-11-25 10:00:00
626879,1,5982,153,Det Konservative Folkeparti,2004-11-25 10:00:00
626880,1,5982,279,Venstre,2004-11-25 10:00:00
626881,2,5982,33,Socialistisk Folkeparti,2004-11-25 10:00:00
626882,1,5982,193,Venstre,2004-11-25 10:00:00
626883,1,5982,666,Socialdemokratiet,2004-11-25 10:00:00
626884,1,5982,1115,Venstre,2004-11-25 10:00:00
626885,1,5982,680,Radikale Venstre,2004-11-25 10:00:00
626886,1,5982,671,Radikale Venstre,2004-11-25 10:00:00
626887,1,5982,206,Venstre,2004-11-25 10:00:00
626888,2,5982,172,Socialdemokratiet,2004-11-25 10:00:00
626889,1,5982,1299,Det Konservative Folkeparti,2004-11-25 10:00:00
626890,1,5982,1556,Kristeligt Folkeparti,2004-11-25 10:00:00
626891,1,5982,48,Danmarksdemokraterne,2004-11-25 10:00:00
626892,2,5982,226,Socialdemokratiet,2004-11-25 10:00:00
626893,1,5982,1319,Socialdemokratiet,2004-11-25 10:00:00
626894,1,5982,182,Danmarksdemokraterne,2004-11-25 10:00:00
626895,2,5982,176,Enhedslisten,2004-11-25 10:00:00
626896,1,5982,1761,Det Konservative Folkeparti,2004-11-25 10:00:00
626897,1,5982,3042,,2004-11-25 10:00:00
626898,2,5982,348,Socialistisk Folkeparti,2004-11-25 10:00:00
626899,1,5982,1767,Socialdemokratiet,2004-11-25 10:00:00
626900,1,5982,1094,Socialdemokratiet,2004-11-25 10:00:00
626901,2,5982,379,Socialistisk Folkeparti,2004-11-25 10:00:00
626902,1,5982,1822,Socialdemokratiet,2004-11-25 10:00:00
626903,1,5982,1749,Venstre,2004-11-25 10:00:00
626904,1,5982,1774,Venstre,2004-11-25 10:00:00
626905,1,5982,1747,Socialdemokratiet,2004-11-25 10:00:00
626906,1,5983,1039,Socialdemokratiet,2004-11-25 10:00:00
626907,1,5983,220,Socialdemokratiet,2004-11-25 10:00:00
626908,1,5983,183,Danmarksdemokraterne,2004-11-25 10:00:00
626909,2,5983,198,Socialistisk Folkeparti,2004-11-25 10:00:00
626910,1,5983,648,Det Konservative Folkeparti,2004-11-25 10:00:00
626911,1,5983,1325,Socialdemokratiet,2004-11-25 10:00:00
626912,1,5983,664,Uden for folketingsgrupperne,2004-11-25 10:00:00
626913,1,5983,1885,Venstre,2004-11-25 10:00:00
626914,1,5983,1790,Venstre,2004-11-25 10:00:00
626915,1,5983,216,Dansk Folkeparti,2004-11-25 10:00:00
626916,1,5983,211,Dansk Folkeparti,2004-11-25 10:00:00
626917,1,5983,108,Det Konservative Folkeparti,2004-11-25 10:00:00
626918,1,5983,131,Det Konservative Folkeparti,2004-11-25 10:00:00
626919,1,5983,1746,Venstre,2004-11-25 10:00:00
626920,1,5983,1433,Dansk Folkeparti,2004-11-25 10:00:00
626921,2,5983,1623,,2004-11-25 10:00:00
626922,1,5983,138,Socialdemokratiet,2004-11-25 10:00:00
626923,1,5983,1845,Venstre,2004-11-25 10:00:00
626924,2,5983,794,Socialistisk Folkeparti,2004-11-25 10:00:00
626925,1,5983,1256,Socialdemokratiet,2004-11-25 10:00:00
626926,1,5983,663,Uden for folketingsgrupperne,2004-11-25 10:00:00
626927,1,5983,1821,Venstre,2004-11-25 10:00:00
626928,1,5983,1755,Dansk Folkeparti,2004-11-25 10:00:00
626929,1,5983,49,Venstre,2004-11-25 10:00:00
626930,1,5983,1751,Socialdemokratiet,2004-11-25 10:00:00
626931,1,5983,350,Venstre,2004-11-25 10:00:00
626932,1,5983,1727,Socialdemokratiet,2004-11-25 10:00:00
626933,1,5983,149,Det Konservative Folkeparti,2004-11-25 10:00:00
626934,1,5983,1778,Socialdemokratiet,2004-11-25 10:00:00
626935,1,5983,647,Venstre,2004-11-25 10:00:00
626936,1,5983,351,Socialdemokratiet,2004-11-25 10:00:00
626937,1,5983,258,Socialdemokratiet,2004-11-25 10:00:00
626938,1,5983,126,Venstre,2004-11-25 10:00:00
626939,1,5983,164,Venstre,2004-11-25 10:00:00
626940,1,5983,1891,Socialdemokratiet,2004-11-25 10:00:00
626941,1,5983,1393,Socialdemokratiet,2004-11-25 10:00:00
626942,1,5983,1844,Venstre,2004-11-25 10:00:00
626943,1,5983,1823,Det Konservative Folkeparti,2004-11-25 10:00:00
626944,1,5983,252,Dansk Folkeparti,2004-11-25 10:00:00
626945,2,5983,672,Inuit Ataqatigiit,2004-11-25 10:00:00
626946,1,5983,280,Socialdemokratiet,2004-11-25 10:00:00
626947,1,5983,235,Socialdemokratiet,2004-11-25 10:00:00
626948,1,5983,1739,Venstre,2004-11-25 10:00:00
626949,1,5983,1557,Kristeligt Folkeparti,2004-11-25 10:00:00
626950,1,5983,1745,Venstre,2004-11-25 10:00:00
626951,1,5983,676,Dansk Folkeparti,2004-11-25 10:00:00
626952,1,5983,1431,Dansk Folkeparti,2004-11-25 10:00:00
626953,1,5983,679,Socialdemokratiet,2004-11-25 10:00:00
626954,1,5983,677,Dansk Folkeparti,2004-11-25 10:00:00
626955,1,5983,1811,Venstre,2004-11-25 10:00:00
626956,1,5983,64,Venstre,2004-11-25 10:00:00
626957,1,5983,1817,Venstre,2004-11-25 10:00:00
626958,1,5983,657,Venstre,2004-11-25 10:00:00
626959,1,5983,386,Socialdemokratiet,2004-11-25 10:00:00
626960,1,5983,1771,Dansk Folkeparti,2004-11-25 10:00:00
626961,1,5983,1814,Venstre,2004-11-25 10:00:00
626962,1,5983,257,Socialdemokratiet,2004-11-25 10:00:00
626963,1,5983,141,Radikale Venstre,2004-11-25 10:00:00
626964,1,5983,217,Venstre,2004-11-25 10:00:00
626965,1,5983,646,Venstre,2004-11-25 10:00:00
626966,1,5983,1636,Dansk Folkeparti,2004-11-25 10:00:00
626967,2,5983,1444,Socialistisk Folkeparti,2004-11-25 10:00:00
626968,1,5983,1718,Venstre,2004-11-25 10:00:00
626969,2,5983,1883,Socialistisk Folkeparti,2004-11-25 10:00:00
626970,1,5983,364,Venstre,2004-11-25 10:00:00
626971,1,5983,678,Socialdemokratiet,2004-11-25 10:00:00
626972,1,5983,920,Socialdemokratiet,2004-11-25 10:00:00
626973,1,5983,1792,Venstre,2004-11-25 10:00:00
626974,1,5983,1773,Socialdemokratiet,2004-11-25 10:00:00
626975,1,5983,652,Socialdemokratiet,2004-11-25 10:00:00
626976,1,5983,1850,Det Konservative Folkeparti,2004-11-25 10:00:00
626977,1,5983,1815,Dansk Folkeparti,2004-11-25 10:00:00
626978,2,5983,1752,Socialistisk Folkeparti,2004-11-25 10:00:00
626979,1,5983,1912,Radikale Venstre,2004-11-25 10:00:00
626980,1,5983,1447,Socialdemokratiet,2004-11-25 10:00:00
626981,1,5983,951,Socialdemokratiet,2004-11-25 10:00:00
626982,1,5983,645,Venstre,2004-11-25 10:00:00
626983,1,5983,245,Liberal Alliance,2004-11-25 10:00:00
626984,1,5983,1760,Venstre,2004-11-25 10:00:00
626985,1,5983,1770,Socialdemokratiet,2004-11-25 10:00:00
626986,1,5983,1830,Socialdemokratiet,2004-11-25 10:00:00
626987,1,5983,665,Det Konservative Folkeparti,2004-11-25 10:00:00
626988,1,5983,153,Det Konservative Folkeparti,2004-11-25 10:00:00
626989,1,5983,279,Venstre,2004-11-25 10:00:00
626990,2,5983,33,Socialistisk Folkeparti,2004-11-25 10:00:00
626991,1,5983,193,Venstre,2004-11-25 10:00:00
626992,1,5983,666,Socialdemokratiet,2004-11-25 10:00:00
626993,1,5983,1115,Venstre,2004-11-25 10:00:00
626994,1,5983,680,Radikale Venstre,2004-11-25 10:00:00
626995,1,5983,671,Radikale Venstre,2004-11-25 10:00:00
626996,1,5983,206,Venstre,2004-11-25 10:00:00
626997,2,5983,172,Socialdemokratiet,2004-11-25 10:00:00
626998,1,5983,1299,Det Konservative Folkeparti,2004-11-25 10:00:00
626999,1,5983,1556,Kristeligt Folkeparti,2004-11-25 10:00:00
627000,1,5983,48,Danmarksdemokraterne,2004-11-25 10:00:00
627001,1,5983,1319,Socialdemokratiet,2004-11-25 10:00:00
627002,1,5983,182,Danmarksdemokraterne,2004-11-25 10:00:00
627003,2,5983,176,Enhedslisten,2004-11-25 10:00:00
627004,1,5983,1761,Det Konservative Folkeparti,2004-11-25 10:00:00
627005,1,5983,3042,,2004-11-25 10:00:00
627006,2,5983,348,Socialistisk Folkeparti,2004-11-25 10:00:00
627007,1,5983,1767,Socialdemokratiet,2004-11-25 10:00:00
627008,1,5983,1094,Socialdemokratiet,2004-11-25 10:00:00
627009,2,5983,379,Socialistisk Folkeparti,2004-11-25 10:00:00
627010,1,5983,1822,Socialdemokratiet,2004-11-25 10:00:00
